Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
669,2,467.78999999999996,1,2,2,5
29,3,556.95,3,2,2,7
730,1,338.13,1,1,2,4
17,1,131.78,4,1,1,6
101,6,952.52,2,3,3,8
12,6,1016.08,4,3,3,10
391,2,393.64,1,2,2,5
21,2,330.43,4,2,2,8
15,6,1119.93,4,3,3,10
361,1,250.04,2,1,1,4
534,1,111.5,1,1,1,3
649,1,2135.46,1,1,3,5
11,23,9751.77,4,4,4,12
365,15,3225.67,2,4,4,10
393,2,4511.76,1,2,4,7
95,3,330.59000000000003,3,2,2,7
387,2,1025.1,1,2,3,6
78,7,3490.66,3,3,4,10
139,3,644.3,2,2,2,6
18,2,2288.13,4,2,4,10
25,22,4514.7,4,4,4,12
1,49,9558.55,4,4,4,12
420,1,124.45,1,1,1,3
46,5,2524.02,3,3,4,10
725,1,164.28,1,1,1,3
669,1,29.1,1,1,1,3
100,6,2895.77,2,3,4,9
8,6,1741.18,4,3,3,10
376,7,900.64,2,3,3,8
15,14,1553.51,4,4,3,11
18,13,2148.87,4,4,3,11
280,3,609.5699999999999,2,2,2,6
408,2,321.95,1,2,1,4
410,2,152.35,1,2,1,4
673,1,104.7,1,1,1,3
14,5,1004.4300000000001,4,3,3,10
23,4,423.8,4,3,2,9
124,1,175.2,2,1,1,4
528,5,838.27,1,3,2,6
86,1,494.25,3,1,2,6
301,4,634.73,2,3,2,7
384,2,508.0,1,2,2,5
472,1,81.12,1,1,1,3
151,7,1944.32,2,3,3,8
17,20,12036.57,4,4,4,12
94,4,303.36,3,3,1,7
9,30,21411.64,4,4,4,12
157,5,1889.83,2,3,3,8
374,7,1155.8400000000001,2,3,3,8
355,6,1259.94,2,3,3,8
46,3,454.61,3,2,2,7
15,12,1484.3799999999999,4,4,3,11
4,27,5258.02,4,4,4,12
86,1,228.96,3,1,1,5
15,9,2476.41,4,4,4,12
179,5,852.25,2,3,3,8
8,8,1876.161,4,4,3,11
36,12,1988.23,3,4,3,10
696,1,36.25,1,1,1,3
129,7,3155.55,2,3,4,9
51,4,3143.46,3,3,4,10
386,1,285.11,1,1,1,3
312,5,946.47,2,3,3,8
24,2,388.14,4,2,2,8
303,5,866.05,2,3,3,8
11,2,284.46,4,2,1,7
17,7,1201.43,4,3,3,10
49,5,880.64,3,3,3,9
239,8,1010.54,2,4,3,9
395,3,940.86,1,2,3,6
1,31,11684.55,4,4,4,12
13,16,8205.83,4,4,4,12
392,3,1094.59,1,2,3,6
238,1,168.4,2,1,1,4
23,16,2213.24,4,4,4,12
456,1,979.1999999999999,1,1,3,5
73,4,446.18,3,3,2,8
17,6,662.55,4,3,2,9
41,31,4325.43,3,4,4,11
40,7,1167.5,3,3,3,9
219,4,711.21,2,3,2,7
190,5,632.95,2,3,2,7
71,4,453.64,3,3,2,8
24,91,17851.41,4,4,4,12
374,2,0.0,2,2,1,5
11,1,404.66,4,1,2,7
434,4,643.75,1,3,2,6
9,39,39999.19,4,4,4,12
65,8,902.28,3,4,3,10
4,2,309.99,4,2,1,7
19,3,507.55,4,2,2,8
15,1,261.11,4,1,1,6
8,7,2812.77,4,3,4,11
20,2,784.11,4,2,2,8
78,11,2691.57,3,4,4,11
1,77,54587.03,4,4,4,12
421,1,149.3,1,1,1,3
164,2,508.8,2,2,2,6
307,3,626.56,2,2,2,6
411,2,381.15,1,2,2,5
219,1,203.86999999999998,2,1,1,4
508,1,97.5,1,1,1,3
39,16,8529.6,3,4,4,11
22,3,1233.18,4,2,3,9
115,3,653.38,2,2,2,6
540,1,-25111.09,1,1,1,3
126,8,4677.05,2,4,4,10
541,1,114.85,1,1,1,3
5,26,5047.08,4,4,4,12
36,2,400.57,3,2,2,7
4,28,46006.82,4,4,4,12
1,5,967.22,4,3,3,10
330,18,4592.1,2,4,4,10
412,1,552.9,1,1,2,4
163,4,164.89000000000001,2,3,1,6
185,10,7793.51,2,4,4,10
16,5,1214.72,4,3,3,10
12,9,1286.53,4,4,3,11
3,19,4384.98,4,4,4,12
405,2,560.14,1,2,2,5
44,6,2249.52,3,3,4,10
80,1,507.84,3,1,2,6
30,25,17221.47,3,4,4,11
549,1,164.18,1,1,1,3
42,3,670.0600000000001,3,2,2,7
11,20,6474.92,4,4,4,12
50,8,1074.53,3,4,3,10
386,3,1059.41,1,2,3,6
16,20,3341.65,4,4,4,12
45,5,1084.17,3,3,3,9
428,1,-176.96,1,1,1,3
19,2,759.17,4,2,2,8
4,17,7606.37,4,4,4,12
72,1,100.8,3,1,1,5
1,51,31238.06,4,4,4,12
121,7,1342.16,2,3,3,8
33,4,735.17,3,3,2,8
313,1,403.3,2,1,2,5
18,9,1751.39,4,4,3,11
88,2,569.96,3,2,2,7
2,9,2333.42,4,4,4,12
411,1,331.35,1,1,2,4
2,7,521.31,4,3,2,9
530,1,373.17,1,1,2,4
247,6,1412.6200000000001,2,3,3,8
656,1,325.74,1,1,2,4
148,6,314.26,2,3,1,6
732,1,293.35,1,1,1,3
29,23,4500.7,3,4,4,11
220,1,534.24,2,1,2,5
148,3,2940.04,2,2,4,8
631,1,-506.51,1,1,1,3
177,2,120.9,2,2,1,5
40,2,541.53,3,2,2,7
145,54,10192.73,2,4,4,10
2,14,4935.15,4,4,4,12
8,61,233579.38999999998,4,4,4,12
1,10,1648.95,4,4,3,11
603,1,-227.28,1,1,1,3
18,2,486.71999999999997,4,2,2,8
192,11,1532.64,2,4,3,9
204,1,131.7,2,1,1,4
365,2,1225.42,2,2,3,7
127,18,5799.01,2,4,4,10
15,2,529.58,4,2,2,8
43,2,657.3,3,2,2,7
79,21,2007.4,3,4,3,10
23,3,757.46,4,2,2,8
51,3,662.94,3,2,2,7
16,9,2537.91,4,4,4,12
158,4,879.74,2,3,3,8
426,9,2533.64,1,4,4,9
10,2,763.28,4,2,2,8
395,1,102.6,1,1,1,3
10,3,194.8,4,2,1,7
16,22,4958.34,4,4,4,12
45,11,2804.87,3,4,4,11
475,1,321.65000000000003,1,1,1,3
191,4,935.1,2,3,3,8
401,3,592.15,1,2,2,5
600,1,1047.0,1,1,3,5
79,1,194.37,3,1,1,5
393,4,446.51,1,3,2,6
613,5,1079.0,1,3,3,7
408,2,1272.8,1,2,3,6
633,1,389.26000000000005,1,1,2,4
74,3,896.72,3,2,3,8
4,5,1249.34,4,3,3,10
487,2,778.19,1,2,2,5
65,4,591.73,3,3,2,8
576,2,209.57,1,2,1,4
738,1,-29.55,1,1,1,3
261,1,396.87,2,1,2,5
728,1,160.55,1,1,1,3
641,1,336.5,1,1,2,4
59,2,376.64,3,2,2,7
1,13,2585.06,4,4,4,12
1,18,5964.12,4,4,4,12
248,3,1122.42,2,2,3,7
385,1,100.91000000000001,1,1,1,3
502,1,54.699999999999996,1,1,1,3
8,4,759.07,4,3,2,9
359,5,1385.89,2,3,3,8
390,2,287.25,1,2,1,4
76,1,272.22,3,1,1,5
290,3,1296.84,2,2,3,7
17,3,1138.0,4,2,3,9
221,2,288.6,2,2,1,5
9,4,689.1,4,3,2,9
3,2,558.96,4,2,2,8
206,19,9313.37,2,4,4,10
162,5,2435.48,2,3,4,9
70,2,294.29,3,2,1,6
262,2,605.58,2,2,2,6
281,9,4546.78,2,4,4,10
58,11,6100.74,3,4,4,11
25,2,514.56,4,2,2,8
3,85,171885.98,4,4,4,12
29,20,5432.27,3,4,4,11
72,3,1158.8,3,2,3,8
128,2,542.83,2,2,2,6
31,9,1617.46,3,4,3,10
15,6,957.55,4,3,3,10
309,1,153.94,2,1,1,4
426,2,329.42,1,2,2,5
17,17,5102.8,4,4,4,12
54,1,546.81,3,1,2,6
24,6,1276.81,4,3,3,10
2,5,1070.71,4,3,3,10
11,4,652.74,4,3,2,9
361,4,508.9,2,3,2,7
360,3,1161.9,2,2,3,7
1,16,3676.84,4,4,4,12
54,6,888.86,3,3,3,9
1,11,3540.1,4,4,4,12
610,2,1240.25,1,2,3,6
1,13,3140.56,4,4,4,12
121,9,1191.22,2,4,3,9
386,1,65.34,1,1,1,3
435,1,34.8,1,1,1,3
54,5,1668.83,3,3,3,9
280,1,164.4,2,1,1,4
177,3,364.83,2,2,2,6
30,2,897.62,3,2,3,8
26,1,98.42,3,1,1,5
617,7,1047.07,1,3,3,7
9,7,1582.1000000000001,4,3,3,10
510,1,124.46,1,1,1,3
270,3,341.7,2,2,2,6
550,1,120.05,1,1,1,3
390,3,960.69,1,2,3,6
43,6,1448.54,3,3,3,9
546,1,-648.05,1,1,1,3
372,4,680.5500000000001,2,3,2,7
218,6,345.0,2,3,2,7
24,2,148.86,4,2,1,7
197,10,2206.54,2,4,4,10
359,1,306.84,2,1,1,4
43,16,3039.2,3,4,4,11
130,4,3757.6,2,3,4,9
1,5,1952.45,4,3,3,10
20,5,1057.74,4,3,3,10
206,2,300.67,2,2,1,5
14,4,575.46,4,3,2,9
393,1,259.17,1,1,1,3
513,1,167.62,1,1,1,3
95,9,1895.8,3,4,3,10
19,4,722.34,4,3,2,9
14,8,1107.38,4,4,3,11
578,5,309.28000000000003,1,3,1,5
24,3,454.01,4,2,2,8
587,1,131.83,1,1,1,3
8,2,901.21,4,2,3,9
7,11,5037.11,4,4,4,12
633,1,382.79,1,1,2,4
332,1,344.14,2,1,2,5
381,2,0.0,2,2,1,5
50,5,1703.75,3,3,3,9
71,10,723.01,3,4,2,9
29,4,362.9,3,3,2,8
243,1,185.65,2,1,1,4
667,1,171.7,1,1,1,3
8,45,8885.66,4,4,4,12
645,2,348.75,1,2,2,5
191,10,1003.73,2,4,3,9
5,5,744.58,4,3,2,9
253,5,545.27,2,3,2,7
1,53,18247.47,4,4,4,12
236,6,1433.7,2,3,3,8
560,1,135.95,1,1,1,3
7,7,5294.42,4,3,4,11
109,7,2093.3,2,3,3,8
619,1,167.4,1,1,1,3
628,1,181.66,1,1,1,3
100,9,2901.65,2,4,4,10
60,21,13904.82,3,4,4,11
2,3,1479.22,4,2,3,9
73,9,2765.7200000000003,3,4,4,11
739,2,0.0,1,2,1,4
4,15,8044.0,4,4,4,12
85,4,2497.88,3,3,4,10
12,2,388.79,4,2,2,8
23,14,4907.32,4,4,4,12
214,7,3425.29,2,3,4,9
381,1,409.98,2,1,2,5
465,3,44.55,1,2,1,4
18,1,161.67000000000002,4,1,1,6
239,2,421.48,2,2,2,6
2,18,7337.43,4,4,4,12
50,11,120.01000000000002,3,4,1,8
217,6,945.9300000000001,2,3,3,8
590,1,160.75,1,1,1,3
737,1,87.30000000000001,1,1,1,3
376,1,333.81,2,1,2,5
33,4,498.53,3,3,2,8
41,14,1758.99,3,4,3,10
540,8,1427.84,1,4,3,8
4,35,8205.38,4,4,4,12
53,32,5156.14,3,4,4,11
23,17,4509.37,4,4,4,12
57,1,390.07,3,1,2,6
130,7,725.7,2,3,2,7
174,4,1060.8,2,3,3,8
559,2,237.28,1,2,1,4
6,13,4047.94,4,4,4,12
312,1,218.52,2,1,1,4
60,1,81.44,3,1,1,5
21,8,3029.32,4,4,4,12
597,3,1125.17,1,2,3,6
33,7,2383.67,3,3,4,10
15,4,1568.63,4,3,3,10
18,8,6067.8,4,4,4,12
603,1,254.0,1,1,1,3
479,2,285.11,1,2,1,4
81,1,75.75,3,1,1,5
6,11,2425.52,4,4,4,12
170,2,503.59999999999997,2,2,2,6
2,7,998.49,4,3,3,10
717,2,-12.7,1,2,1,4
31,9,1974.89,3,4,3,10
36,9,2361.9700000000003,3,4,4,11
424,4,1256.83,1,3,3,7
9,2,265.93,4,2,1,7
31,2,547.0600000000001,3,2,2,7
647,2,842.4,1,2,2,5
276,6,615.17,2,3,2,7
87,8,3107.59,3,4,4,11
739,1,-6.95,1,1,1,3
120,5,1824.49,2,3,3,8
373,2,541.25,2,2,2,6
1,28,5864.54,4,4,4,12
728,1,-9.9,1,1,1,3
219,16,4094.1600000000003,2,4,4,10
65,3,331.65999999999997,3,2,2,7
61,6,2208.42,3,3,4,10
135,5,1542.44,2,3,3,8
21,1,166.08,4,1,1,6
12,22,5632.59,4,4,4,12
25,18,4737.13,4,4,4,12
29,5,1175.88,3,3,3,9
277,1,117.55,2,1,1,4
11,10,3585.28,4,4,4,12
73,5,1674.69,3,3,3,9
430,1,126.0,1,1,1,3
11,3,485.88,4,2,2,8
4,17,3784.13,4,4,4,12
141,2,359.47,2,2,2,6
641,1,-54.0,1,1,1,3
662,2,412.92,1,2,2,5
26,23,5081.04,3,4,4,11
19,4,1166.23,4,3,3,10
493,1,563.1,1,1,2,4
4,5,2047.8,4,3,3,10
66,12,3883.8,3,4,4,11
1,2,347.75,4,2,2,8
43,10,6142.35,3,4,4,11
228,1,205.7,2,1,1,4
16,7,2114.71,4,3,3,10
44,9,5707.08,3,4,4,11
1,15,4216.33,4,4,4,12
74,2,851.7,3,2,3,8
1,90,37605.840000000004,4,4,4,12
4,13,2722.52,4,4,4,12
2,91,35866.63,4,4,4,12
264,3,579.81,2,2,2,6
53,11,3166.56,3,4,4,11
24,4,462.5,4,3,2,9
597,6,529.6,1,3,2,6
10,12,4441.78,4,4,4,12
386,3,819.01,1,2,2,5
44,1,239.41,3,1,1,5
17,14,5928.17,4,4,4,12
7,9,8296.81,4,4,4,12
421,1,432.68,1,1,2,4
375,2,286.5,2,2,1,5
388,2,317.08,1,2,1,4
30,21,7438.6,3,4,4,11
358,5,769.85,2,3,2,7
127,14,2962.4,2,4,4,10
136,3,187.02,2,2,1,5
142,3,1695.97,2,2,3,7
132,6,1720.54,2,3,3,8
38,48,7380.89,3,4,4,11
236,1,338.95,2,1,2,5
261,1,154.95,2,1,1,4
477,2,442.0,1,2,2,5
17,17,6630.87,4,4,4,12
253,1,417.95,2,1,2,5
30,9,2911.79,3,4,4,11
35,4,1094.84,3,3,3,9
169,2,885.19,2,2,3,7
3,12,2041.5,4,4,3,11
4,43,19543.9,4,4,4,12
185,9,605.0500000000001,2,4,2,8
188,4,887.9300000000001,2,3,3,8
170,5,671.01,2,3,2,7
424,1,293.5,1,1,1,3
11,2,385.1,4,2,2,8
45,1,522.91,3,1,2,6
382,4,1198.09,1,3,3,7
321,9,1376.58,2,4,3,9
201,2,489.59999999999997,2,2,2,6
23,27,15671.32,4,4,4,12
421,1,376.92,1,1,2,4
232,3,386.98,2,2,2,6
38,18,5367.8,3,4,4,11
26,12,2715.06,3,4,4,11
659,1,307.21000000000004,1,1,1,3
96,7,4386.96,3,3,4,10
127,7,3378.4000000000005,2,3,4,9
58,4,995.6500000000001,3,3,3,9
16,14,3371.13,4,4,4,12
395,8,1089.56,1,4,3,8
9,2,1042.55,4,2,3,9
4,8,3861.13,4,4,4,12
596,1,438.65000000000003,1,1,2,4
3,23,7757.35,4,4,4,12
79,7,1347.08,3,3,3,9
373,10,2448.14,2,4,4,10
39,2,692.19,3,2,2,7
54,6,1442.32,3,3,3,9
2,29,17162.58,4,4,4,12
9,4,337.49,4,3,2,9
9,2,168.24,4,2,1,7
19,15,4145.36,4,4,4,12
12,20,7718.14,4,4,4,12
389,6,426.9,1,3,2,6
407,2,101.1,1,2,1,4
113,11,2098.48,2,4,3,9
442,2,208.85,1,2,1,4
4,8,2617.82,4,4,4,12
478,2,600.34,1,2,2,5
235,7,873.4300000000001,2,3,3,8
100,2,64.65,2,2,1,5
527,1,358.15,1,1,2,4
178,3,1026.18,2,2,3,7
5,9,1797.57,4,4,3,11
421,1,157.85999999999999,1,1,1,3
359,1,80.64,2,1,1,4
464,5,388.06,1,3,2,6
1,16,4509.39,4,4,4,12
424,1,-72.23,1,1,1,3
376,3,733.7,2,2,2,6
1,60,9342.84,4,4,4,12
19,12,5012.53,4,4,4,12
17,5,1276.91,4,3,3,10
22,7,911.68,4,3,3,10
33,1,712.78,3,1,2,6
456,1,129.75,1,1,1,3
263,5,51.15,2,3,1,6
51,5,1623.64,3,3,3,9
159,4,530.8,2,3,2,7
381,2,299.61,2,2,1,5
15,2,413.05,4,2,2,8
8,8,3504.56,4,4,4,12
13,21,6994.66,4,4,4,12
199,5,1143.27,2,3,3,8
57,4,387.41,3,3,2,8
11,3,384.77,4,2,2,8
514,2,585.27,1,2,2,5
97,13,2945.7,2,4,4,10
255,1,56.4,2,1,1,4
387,3,331.81,1,2,2,5
25,3,665.86,4,2,2,8
662,1,197.70000000000002,1,1,1,3
21,5,642.17,4,3,2,9
667,3,352.91,1,2,2,5
159,2,188.02,2,2,1,5
383,2,679.02,1,2,2,5
72,3,379.91,3,2,2,7
550,1,112.86,1,1,1,3
53,3,403.38,3,2,2,7
85,2,278.74,3,2,1,6
153,4,2601.4700000000003,2,3,4,9
74,2,1117.9,3,2,3,8
281,2,397.15,2,2,2,6
27,20,2783.61,3,4,4,11
30,1,106.1,3,1,1,5
467,2,370.05,1,2,2,5
25,1,323.04,4,1,1,6
687,2,147.3,1,2,1,4
180,2,350.39,2,2,2,6
40,7,1361.99,3,3,3,9
22,8,1985.87,4,4,3,11
582,1,183.09,1,1,1,3
22,23,6216.74,4,4,4,12
37,9,1199.01,3,4,3,10
451,4,795.78,1,3,2,6
82,16,4915.84,3,4,4,11
392,1,184.66,1,1,1,3
376,4,380.13,2,3,2,7
74,2,927.03,3,2,3,8
11,1,546.04,4,1,2,7
395,3,437.87,1,2,2,5
549,4,262.64,1,3,1,5
16,24,10498.85,4,4,4,12
669,3,344.86,1,2,2,5
4,60,9448.53,4,4,4,12
13,7,1165.8899999999999,4,3,3,10
14,7,1714.6,4,3,3,10
375,2,1617.32,2,2,3,7
393,1,591.96,1,1,2,4
37,6,112.32,3,3,1,7
4,7,801.15,4,3,2,9
738,1,130.18,1,1,1,3
72,13,6568.719999999999,3,4,4,11
191,3,159.51,2,2,1,5
406,1,334.62,1,1,2,4
420,5,2188.5,1,3,4,8
421,2,494.25,1,2,2,5
51,1,298.4,3,1,1,5
599,4,731.96,1,3,2,6
374,1,134.59,2,1,1,4
5,7,2381.3,4,3,4,11
9,9,1599.97,4,4,3,11
299,6,4680.42,2,3,4,9
2,3,398.7,4,2,2,8
33,1,35.400000000000006,3,1,1,5
50,1,155.37,3,1,1,5
723,1,342.36,1,1,2,4
415,2,730.47,1,2,2,5
3,3,350.64,4,2,2,8
47,1,110.21000000000001,3,1,1,5
42,10,1560.53,3,4,3,10
27,15,6239.55,3,4,4,11
42,1,338.8,3,1,2,6
444,1,185.72,1,1,1,3
2,289,69516.19,4,4,4,12
602,1,430.69,1,1,2,4
303,2,326.23,2,2,2,6
107,1,51.559999999999995,2,1,1,4
555,4,598.19,1,3,2,6
85,1,2033.1,3,1,3,7
516,2,129.69,1,2,1,4
81,31,3638.15,3,4,4,11
218,8,1063.76,2,4,3,9
302,159,55703.130000000005,2,4,4,10
422,6,1563.34,1,3,3,7
12,5,663.21,4,3,2,9
407,3,1608.19,1,2,3,6
185,6,1071.45,2,3,3,8
373,1,417.94,2,1,2,5
2,6,1393.79,4,3,3,10
3,26,28566.54,4,4,4,12
6,32,12723.3,4,4,4,12
305,1,148.21,2,1,1,4
369,4,1015.54,2,3,3,8
3,22,5064.59,4,4,4,12
324,4,1279.09,2,3,3,8
59,12,5745.2,3,4,4,11
13,5,924.32,4,3,3,10
31,62,25649.05,3,4,4,11
143,4,1131.0,2,3,3,8
30,20,895.78,3,4,3,10
386,1,234.65,1,1,1,3
107,7,1036.16,2,3,3,8
2,14,3103.2,4,4,4,12
205,5,1118.99,2,3,3,8
382,1,235.87,1,1,1,3
80,20,6229.56,3,4,4,11
185,7,658.26,2,3,2,7
688,1,167.1,1,1,1,3
400,3,3424.02,1,2,4,7
170,1,237.61,2,1,1,4
44,3,1412.33,3,2,3,8
174,1,178.51999999999998,2,1,1,4
365,3,824.9200000000001,2,2,2,6
304,1,133.35000000000002,2,1,1,4
379,2,313.46,2,2,1,5
3,8,979.95,4,4,3,11
4,23,3028.89,4,4,4,12
12,1,190.19,4,1,1,6
32,7,1598.43,3,3,3,9
129,1,111.35,2,1,1,4
19,31,1318.9,4,4,3,11
212,7,774.87,2,3,2,7
323,2,602.09,2,2,2,6
162,1,203.85999999999999,2,1,1,4
56,3,244.1,3,2,1,6
225,1,112.25,2,1,1,4
72,20,2397.66,3,4,4,11
44,1,98.0,3,1,1,5
23,1,256.32,4,1,1,6
173,10,2534.0,2,4,4,10
85,4,299.18,3,3,1,7
159,1,155.8,2,1,1,4
165,4,15.0,2,3,1,6
29,3,260.08,3,2,1,6
547,1,216.39999999999998,1,1,1,3
394,1,381.09000000000003,1,1,2,4
21,2,178.92,4,2,1,7
71,14,2374.22,3,4,4,11
247,1,72.9,2,1,1,4
641,1,291.76,1,1,1,3
374,7,1357.89,2,3,3,8
737,1,132.55,1,1,1,3
726,1,261.7,1,1,1,3
9,1,366.23,4,1,2,7
310,7,360.1,2,3,2,7
59,14,3479.64,3,4,4,11
4,1,336.43,4,1,2,7
551,1,242.13,1,1,1,3
629,2,43.87,1,2,1,4
45,3,341.28,3,2,2,7
501,3,396.39,1,2,2,5
88,2,1840.32,3,2,3,8
4,56,24509.91,4,4,4,12
64,12,2383.35,3,4,4,11
543,1,170.4,1,1,1,3
282,3,497.0,2,2,2,6
1,14,3445.28,4,4,4,12
373,1,488.16,2,1,2,5
133,5,1035.49,2,3,3,8
722,1,294.0,1,1,1,3
45,3,341.24,3,2,2,7
11,13,3073.6,4,4,4,12
36,15,4242.92,3,4,4,11
134,18,3305.96,2,4,4,10
29,3,1331.57,3,2,3,8
632,1,114.69,1,1,1,3
52,3,1049.15,3,2,3,8
138,8,655.54,2,4,2,8
5,1,389.84,4,1,2,7
9,7,4301.22,4,3,4,11
420,1,144.29,1,1,1,3
160,1,99.14,2,1,1,4
49,22,26960.02,3,4,4,11
131,4,1433.28,2,3,3,8
8,1,77.50000000000001,4,1,1,6
680,1,-165.03,1,1,1,3
423,1,75.41,1,1,1,3
697,3,360.35,1,2,2,5
233,2,149.57999999999998,2,2,1,5
37,1,176.68,3,1,1,5
147,1,358.56000000000006,2,1,2,5
1,138,98895.59,4,4,4,12
72,8,1412.65,3,4,3,10
40,5,1618.38,3,3,3,9
378,4,819.61,2,3,2,7
540,1,160.82,1,1,1,3
5,26,3831.56,4,4,4,12
199,6,949.9,2,3,3,8
249,1,12.75,2,1,1,4
66,1,111.68,3,1,1,5
117,2,973.88,2,2,3,7
592,1,140.75,1,1,1,3
171,3,135.08,2,2,1,5
21,102,2979.09,4,4,4,12
142,5,673.02,2,3,2,7
471,4,651.51,1,3,2,6
32,2,733.46,3,2,2,7
38,33,7117.78,3,4,4,11
38,10,1974.42,3,4,3,10
372,2,357.28999999999996,2,2,2,6
374,4,888.04,2,3,3,8
166,27,2251.19,2,4,4,10
211,1,582.59,2,1,2,5
548,1,161.94,1,1,1,3
242,1,136.04,2,1,1,4
52,1,337.04,3,1,2,6
25,6,1858.06,4,3,3,10
15,26,6927.68,4,4,4,12
372,1,706.38,2,1,2,5
29,3,1507.73,3,2,3,8
365,4,1461.76,2,3,3,8
36,5,737.81,3,3,2,8
166,4,1033.42,2,3,3,8
411,1,239.12,1,1,1,3
681,1,138.18,1,1,1,3
395,1,171.71,1,1,1,3
145,5,1191.27,2,3,3,8
22,1,634.95,4,1,2,7
56,1,20.8,3,1,1,5
185,6,928.12,2,3,3,8
12,15,479.59,4,4,2,10
379,1,228.82999999999998,2,1,1,4
237,7,1522.5700000000002,2,3,3,8
225,3,320.55,2,2,1,5
389,1,254.13,1,1,1,3
617,1,235.19,1,1,1,3
122,14,2262.87,2,4,4,10
282,3,495.48,2,2,2,6
380,3,482.33,2,2,2,6
74,12,1511.3,3,4,3,10
380,4,601.74,2,3,2,7
37,3,730.9,3,2,2,7
564,1,124.25,1,1,1,3
12,6,953.84,4,3,3,10
376,4,249.92,2,3,1,6
376,1,358.61,2,1,2,5
362,1,169.47,2,1,1,4
4,2,249.72,4,2,1,7
23,4,997.86,4,3,3,10
393,1,220.32,1,1,1,3
70,23,19787.13,3,4,4,11
235,14,2077.08,2,4,3,9
257,1,174.8,2,1,1,4
373,2,527.03,2,2,2,6
723,1,115.3,1,1,1,3
155,2,187.29,2,2,1,5
28,1,166.42,3,1,1,5
4,1,120.03,4,1,1,6
32,7,1960.46,3,3,3,9
81,4,688.0,3,3,2,8
108,5,156.69,2,3,1,6
52,1,38.45,3,1,1,5
544,2,129.28,1,2,1,4
510,2,227.06,1,2,1,4
36,5,1651.79,3,3,3,9
540,1,-3248.86,1,1,1,3
153,3,236.77999999999997,2,2,1,5
380,6,1177.72,2,3,3,8
501,2,2074.07,1,2,3,6
99,1,115.31,2,1,1,4
583,1,192.05,1,1,1,3
642,1,433.77,1,1,2,4
4,3,220.7,4,2,1,7
379,1,462.09999999999997,2,1,2,5
334,1,73.5,2,1,1,4
65,1,97.97,3,1,1,5
22,3,793.7,4,2,2,8
36,5,1276.74,3,3,3,9
32,11,1563.6399999999999,3,4,3,10
154,15,167.42,2,4,1,7
556,1,149.41,1,1,1,3
374,4,579.17,2,3,2,7
19,2,357.20000000000005,4,2,2,8
12,40,8669.65,4,4,4,12
54,2,281.15,3,2,1,6
25,3,875.97,4,2,3,9
4,19,3502.66,4,4,4,12
45,1,189.4,3,1,1,5
650,1,189.63,1,1,1,3
381,2,342.69,2,2,2,6
203,3,401.73,2,2,2,6
437,2,556.52,1,2,2,5
359,2,412.06,2,2,2,6
634,8,2275.98,1,4,4,9
565,1,10877.18,1,1,4,6
66,6,527.77,3,3,2,8
393,1,176.5,1,1,1,3
7,15,11163.52,4,4,4,12
288,3,539.75,2,2,2,6
393,3,1203.56,1,2,3,6
10,3,774.06,4,2,2,8
9,4,296.71,4,3,1,8
408,2,1185.46,1,2,3,6
22,29,6480.47,4,4,4,12
173,9,1523.3700000000001,2,4,3,9
391,2,186.60000000000002,1,2,1,4
133,15,4441.18,2,4,4,10
6,32,5836.88,4,4,4,12
75,3,1440.4,3,2,3,8
40,1,396.33,3,1,2,6
289,1,101.69999999999999,2,1,1,4
26,13,4525.71,3,4,4,11
669,2,307.75,1,2,1,4
258,6,1428.63,2,3,3,8
155,2,-5.329070518200751e-15,2,2,1,5
114,13,3864.44,2,4,4,10
374,2,1509.04,2,2,3,7
23,31,5579.91,4,4,4,12
380,1,151.49,2,1,1,4
8,18,4338.56,4,4,4,12
217,4,844.6,2,3,3,8
45,5,4242.75,3,3,4,10
19,2,1231.5,4,2,3,9
36,3,343.45,3,2,2,7
26,1,703.37,3,1,2,6
398,1,470.72999999999996,1,1,2,4
16,5,193.72999999999996,4,3,1,8
330,4,1645.75,2,3,3,8
274,1,101.34,2,1,1,4
98,21,14411.619999999999,2,4,4,10
61,1,167.67000000000002,3,1,1,5
447,1,428.45,1,1,2,4
422,1,349.4,1,1,2,4
593,1,360.85,1,1,2,4
2,20,16173.19,4,4,4,12
93,9,4429.61,3,4,4,11
82,15,6322.62,3,4,4,11
313,5,2303.09,2,3,4,9
12,6,1805.28,4,3,3,10
8,14,4652.17,4,4,4,12
396,1,550.84,1,1,2,4
127,1,168.31,2,1,1,4
550,1,451.56,1,1,2,4
11,5,629.16,4,3,2,9
1,153,598215.22,4,4,4,12
549,1,105.8,1,1,1,3
37,1,754.64,3,1,2,6
38,1,113.48000000000002,3,1,1,5
330,6,1461.46,2,3,3,8
442,1,167.13,1,1,1,3
249,4,842.46,2,3,2,7
2,45,9754.66,4,4,4,12
19,3,405.18,4,2,2,8
583,2,398.9,1,2,2,5
12,4,775.96,4,3,2,9
369,1,152.64000000000001,2,1,1,4
290,1,220.1,2,1,1,4
698,1,9.700000000000001,1,1,1,3
68,13,2154.3,3,4,3,10
26,1,320.72,3,1,1,5
11,35,6670.07,4,4,4,12
368,1,362.24,2,1,2,5
214,1,111.15,2,1,1,4
149,2,673.1,2,2,2,6
8,6,1826.21,4,3,3,10
24,3,684.59,4,2,2,8
472,1,111.53,1,1,1,3
